,약국명,토요일 시작,토요일 종료,일요일 시작,일요일 종료,공휴일 시작,공휴일 종료,위도,경도,구별
1484,한빛평화약국,0830,1500,,,,,37.4906638,126.9083761,동작구
1485,우방약국,0800,1400,,,,,37.4888159,126.9067362,동작구
1486,사당소화약국,0900,1800,1430,1600,1200,1800,37.4771402,126.9811313,동작구
1487,우리들온누리약국,0900,1800,,,,,37.4848855,126.9698976,동작구
1488,밝은세상하나약국,0930,2100,,,,,37.4977767,126.9218287,동작구
1489,서울솔약국,0900,1600,,,,,37.56945839999999,126.9151024,서대문구
1490,용한약국,0900,1600,,,,,37.576336,126.913249,서대문구
1491,백제약국,0900,1400,,,,,37.5991138,126.9481378,서대문구
1492,효제약국,0900,1300,,,,,37.5915152,126.94498359999999,서대문구
1493,성심약국,0900,2100,,,,,37.557902399999996,126.95697630000001,서대문구
1494,대학온누리약국,0900,1500,,,,,37.599360499999996,126.9486213,서대문구
1495,화인온누리약국,0900,1600,,,,,37.5861499,126.9464328,서대문구
1496,보명약국,0900,1300,,,,,37.575743700000004,126.915567,서대문구
1497,오약국,0900,1700,,,,,37.575743700000004,126.915567,서대문구
1498,새현대약국,0900,1500,,,,,37.5763376,126.9145067,서대문구
1499,동현약국,0830,2100,0830,2100,,,37.571121500000004,126.9603397,서대문구
1500,인왕약국,0800,2030,0800,2030,0800,2030,37.59101679999999,126.943453,서대문구
1501,서린약국,0900,1400,,,,,37.5771368,126.9236471,서대문구
1502,세란약국,0900,1800,,,,,37.559140500000005,126.93667649999999,서대문구
1503,온누리선약국,0900,1400,,,,,37.5661106,126.96585959999999,서대문구
1504,햇살약국,0830,1300,,,,,37.5726526,126.9093869,서대문구
1505,꿈이있는약국,0900,1400,,,,,37.581817,126.95086620000001,서대문구
1506,북가좌온누리에약국,0900,2100,,,,,37.5825448,126.9127364,서대문구
1507,우리약국,0900,1300,,,,,37.561133700000006,126.9417087,서대문구
1508,서울솔약국,0900,1600,,,,,37.589111700000004,126.94402790000001,서대문구
1509,서대문약국,0900,2100,,,,,37.56942,126.96276429999999,서대문구
1510,한빛약국,0830,1700,,,,,37.59530529999999,126.9447195,서대문구
1511,보명약국,0900,1300,,,,,37.5558225,126.93793470000001,서대문구
1512,정도약국,0900,2100,,,,,37.56061529999999,126.95791129999999,서대문구
1513,조이약국,0900,1600,,,,,37.5899136,126.94321380000001,서대문구
1514,영신약국,0900,1300,1500,2200,,,37.5763376,126.9145067,서대문구
1515,가까운약국,0900,1400,,,,,37.5818394,126.9364896,서대문구
1516,튼튼약국,0830,1300,,,,,37.5726526,126.9093869,서대문구
1517,엘리트약국,0900,1800,,,1000,1600,37.5556612,126.9371368,서대문구
1518,세이지약국,,,,,,,37.564255100000004,126.95030790000001,서대문구
1519,가재울온누리약국,0830,1500,,,,,37.575743700000004,126.915567,서대문구
1520,봄약국,0900,1800,,,,,37.577532500000004,126.92861699999999,서대문구
1521,홍은약국,0900,1500,,,,,37.578603,126.92951869999999,서대문구
1522,녹십자약국,0900,1500,,,,,37.4948031,126.8994273,영등포구
1523,100세약국,0830,1830,,,,,37.540017999999996,126.89348229999999,영등포구
1524,수정프라자약국,0900,1600,,,,,37.5384576,126.8941456,영등포구
1525,현대약국,0900,1530,,,,,37.4941204,126.8993615,영등포구
1526,메디팜성화약국,0900,1300,,,,,37.532893,126.8264709,양천구
1527,동일약국,0900,2000,,,,,37.5313955,126.8373162,양천구
1528,백석메디칼약국,0900,1500,,,,,37.5301925,126.8378508,양천구
1529,가정약국,0900,1500,0900,1300,0900,1300,37.5466283,126.87205859999999,양천구
1530,행복한문약국,0900,1430,,,,,37.53521629999999,126.8283365,양천구
1531,에이치약국,0900,1700,,,1000,1300,37.5241644,126.8703368,양천구
1532,그린약국,0900,1600,,,,,37.510611600000004,126.841826,양천구
1533,믿음약국,0900,1700,,,,,37.5487096,126.86430690000002,양천구
1534,신국경약국,0900,1430,1100,1400,0900,1200,37.5457623,126.8711007,양천구
1535,보현약국,0900,1400,,,,,37.5366781,126.86761809999999,양천구
1536,목동온누리약국,0900,2030,1200,1830,,,37.51548270000001,126.86139009999998,양천구
1537,연세약국,0900,1400,,,,,37.53759779999999,126.82825509999999,양천구
1538,다올약국,0830,1530,,,,,37.5348522,126.8281453,양천구
1539,홍익후문약국,0900,1330,,,,,37.5319894,126.86455490000002,양천구
1540,목동세명약국,0900,2200,,,0900,2200,37.5483491,126.86658259999999,양천구
1541,행복한김약국,0900,1400,,,,,37.513370200000004,126.829922,양천구
1542,보룡약국,0900,1900,,,,,37.5487588,126.86402109999999,양천구
1543,수약국,0900,1400,,,,,37.518345399999994,126.85339979999999,양천구
1544,햇살애약국,0840,1600,,,,,37.54629570000001,126.8738369,양천구
1545,유명약국,0900,1600,,,,,37.5198014,126.8487425,양천구
1546,이펜약국,0900,1800,,,,,37.513370200000004,126.829922,양천구
1547,메디팜금빛약국,0900,1500,,,,,37.5355702,126.8787085,양천구
1548,더블유열린약국,0900,2100,,,,,37.518634999999996,126.8739405,양천구
1549,연성약국,0900,1530,0900,1300,0900,1300,37.5198132,126.85339429999999,양천구
1550,우리이화약국,0900,2100,,,,,37.5371561,126.82696640000002,양천구
1551,한울약국,0900,1300,0900,1300,,,37.5257763,126.8703272,양천구
1552,메디칼으뜸약국,0900,1600,,,,,37.513370200000004,126.829922,양천구
1553,매일여는약국,0900,2400,0900,2400,0900,2400,37.5274468,126.87155220000001,양천구
1554,해든이화약국,0830,1400,,,,,37.5373376,126.8848476,양천구
1555,보미진온누리약국,0900,1530,,,,,37.5495131,126.8640379,양천구
1556,보생사약국,0900,2200,,,0900,2200,37.513003600000005,126.92244,영등포구
1557,21세기약국,0900,2100,,,,,37.502874,126.9211481,영등포구
1558,피보약국,1000,1300,,,,,37.520233399999995,126.90149850000002,영등포구
1559,대흥약국,0900,2130,0900,2130,,,37.5067403,126.90946540000002,영등포구
1560,온누리유진약국,0830,1600,0900,1700,,,37.5139257,126.91764309999999,영등포구
1561,새금강약국,0900,1900,,,,,37.49019699999999,126.90641979999998,영등포구
1562,임약국,0830,1600,,,,,37.5128196,126.8949176,영등포구
1563,건강약국,0830,2130,,,0830,1400,37.529095500000004,126.8984405,영등포구
1564,구민약국,0800,1700,,,,,37.5272691,126.8972885,영등포구
1565,명일마트종로약국,1000,2230,,,1000,2230,37.5546516,127.1557517,강동구
1566,명성그린약국,0900,1600,,,,,37.55032070000001,127.145546,강동구
1567,열린프라자약국,0830,1400,,,,,37.5342642,127.13284509999998,강동구
1568,스마일약국,0830,1600,,,,,37.557179999999995,127.16896670000001,강동구
1569,그라시움이화약국,0900,1400,,,,,37.53780689999999,127.1273094,강동구
1570,화인약국,0900,1500,,,,,37.5465058,127.14282150000001,강동구
1571,조이약국,,,,,,,37.5379796,127.12373970000002,강동구
1572,기쁜샘약국,0900,1300,,,,,37.5340506,127.1404715,강동구
1573,위드팜천사약국,0900,1400,,,,,37.535489,127.134836,강동구
1574,오월애약국,0830,1500,,,,,37.535489,127.134836,강동구
1575,은혜온누리약국,0900,1700,,,,,37.548993100000004,127.15526100000001,강동구
1576,산들약국,0900,2100,1100,1900,0900,1900,37.5563679,127.1419695,강동구
1577,온누리모세종약국,0900,1400,,,,,37.5579445,127.16888909999999,강동구
1578,덕인약국,0900,1600,,,,,37.54556669999999,127.1332936,강동구
1579,양지약국,,,,,,,37.5290395,127.14539509999999,강동구
1580,늘푸른약국,0900,1600,,,,,37.5607165,126.84610570000001,강서구
1581,메디팜정다운약국,0900,1900,,,,,37.54840859999999,126.85027439999999,강서구
1582,가까운약국,0930,1300,,,,,37.554785700000004,126.8542236,강서구
1583,대성약국,0900,1400,,,,,37.5444596,126.83805600000001,강서구
1584,온누리다나약국,0900,1900,,,,,37.565264299999996,126.8123383,강서구
1585,강서홈약국,,,1100,2100,1000,2230,37.5584359,126.8547981,강서구
1586,지혜약국,0900,1630,,,,,37.5339548,126.8385415,강서구
1587,곰달래약국,0900,1900,0900,1900,,,37.531527000000004,126.8580857,강서구
1588,메디팜푸른약국,0900,1300,,,,,37.5520232,126.83598970000001,강서구
1589,삼정약국,1000,2000,,,,,37.5783299,126.8110723,강서구
1590,바이엘약국,1030,2100,,,1100,2000,37.5397112,126.83412859999999,강서구
1591,송약국,0900,1900,,,1000,2000,37.5544448,126.86820259999999,강서구
1592,미주약국,0900,2200,1800,2200,0900,2200,37.574644,126.8189919,강서구
1593,우진약국,0930,2200,,,,,37.5528831,126.850922,강서구
1594,부영약국,0900,1230,,,,,37.5635275,126.84341709999998,강서구
1595,동보약국,0830,2200,,,,,37.521581700000006,126.9072758,영등포구
1596,종대약국,0800,2200,0800,2200,,,37.508575799999996,126.9003381,영등포구
1597,동신당약국,0900,1900,0900,1900,,,37.508426,126.8994445,영등포구
1598,태령약국,0830,2100,0900,2000,0900,2000,37.5063336,126.9107957,영등포구
1599,다나약국,0900,2130,,,,,37.5053094,126.905367,영등포구
1600,수범약국,0830,2130,0830,2130,,,37.5162749,126.90564690000001,영등포구
1601,경명약국,0700,1930,,,,,37.5243153,126.8851693,영등포구
1602,수산약국,0800,2230,0800,2230,,,37.499788200000005,126.9006513,영등포구
1603,늘푸른약국,0900,2100,,,,,37.5469547,127.13433,강동구
1604,비타민약국,0900,1600,,,,,37.5397441,127.1232777,강동구
1605,삼성서울약국,,,,,,,37.5488618,127.1753808,강동구
1606,정다운약국,,,,,,,37.5290395,127.14539509999999,강동구
1607,별약국,0900,1400,,,,,37.531499200000006,127.1255477,강동구
1608,명일정원약국,0900,1630,,,,,37.550153,127.1461512,강동구
1609,우리선약국,,,,,,,37.531378600000004,127.14862920000002,강동구
1610,승호약국,0900,1600,,,,,37.550711,127.12745430000001,강동구
1611,친절한오렌지약국,0900,1700,,,,,37.545688,127.1436208,강동구
1612,고은온누리약국,0830,1700,,,1000,1500,37.5340445,127.139632,강동구
1613,암사조은온누리약국,0830,1400,,,,,37.5552152,127.14032920000001,강동구
1614,메디팜문화약국,0900,1900,,,,,37.540006,127.12665009999999,강동구
1615,월드약국,,,,,,,37.54129879999999,127.12991770000001,강동구
1616,효약국,0900,1500,,,,,37.53569239999999,127.1340676,강동구
1617,경희프라자약국,0850,2030,,,0850,1800,37.5422503,127.1308866,강동구
1618,미소진약국,0900,1630,,,,,37.5538095,127.14391270000002,강동구
1619,아름다운약국,0830,1400,,,,,37.5385711,127.14058370000001,강동구
1620,메디팜강일약국,,,,,,,37.567096299999996,127.176331,강동구
1621,한솔약국,0900,1500,,,,,37.5649565,126.85199750000001,강서구
1622,메디팜대야약국,0900,1800,,,,,37.53273239999999,126.84638419999999,강서구
1623,강서종로약국,0830,2200,,,,,37.5486456,126.83602420000001,강서구
1624,종로당약국,0900,1930,1000,1700,,,37.5635612,126.8547253,강서구
1625,용한약국,0900,1600,,,,,37.5703714,126.8474442,강서구
1626,가양종로약국,0900,1700,,,,,37.56255489999999,126.851679,강서구
1627,대화약국,1100,1500,,,,,37.5207606,126.92689299999999,영등포구
1628,후생약국,0900,1800,,,,,37.52083289999999,126.9312858,영등포구
1629,미성온누리약국,0900,1500,,,,,37.5117947,126.9036695,영등포구
1630,제일약국,0900,2000,,,,,37.532993,126.8386876,강서구
1631,다마트약국,0900,1600,,,,,37.5774208,126.812426,강서구
1632,메디팜인정약국,0830,1630,,,,,37.5731229,126.81179350000001,강서구
1633,강서메디칼약국,0900,2100,,,0900,2100,37.5424559,126.8441342,강서구
1634,가양메디칼약국,0830,1400,,,,,37.5635376,126.8520193,강서구
1635,크리닉약국,0930,1600,,,,,37.5490534,126.8358062,강서구
1636,가양메디칼약국,0830,1400,,,,,37.5607165,126.84610570000001,강서구
1637,성모약국,0900,1500,,,,,37.5522331,126.8496882,강서구
1638,메디팜21세기약국,0900,1700,,,,,37.541222999999995,126.8398771,강서구
1639,온누리큰사랑약국,0900,1800,,,,,37.5334987,126.8460658,강서구
1640,천수약국,0900,2100,,,,,37.5342897,126.83833259999999,강서구
1641,애지약국,0900,2000,,,,,37.512131200000006,126.9203441,영등포구
1642,삼정약국,0900,1300,,,,,37.5214625,126.9306592,영등포구
1643,장수약국,0800,2250,,,0800,2250,37.499863500000004,126.9110152,영등포구
1644,메디팜승윤약국,0900,1400,,,,,37.59618830000001,126.90895049999999,은평구
1645,메디팜대원약국,0900,2100,1200,2100,,,37.6005485,126.9189476,은평구
1646,세계로약국,0930,1900,,,0930,1900,37.611782,126.9314614,은평구
1647,하늘약국,0900,1400,0900,1300,,,37.6044098,126.92392690000001,은평구
1648,행복이꽃피는약국,0900,1500,,,,,37.592775399999994,126.9134663,은평구
1649,사랑온누리약국,0900,2100,,,,,37.605103,126.9248422,은평구
1650,명일보룡약국,0930,1600,,,,,37.553266,127.15476570000001,강동구
1651,보운약국,,,,,,,37.528437100000005,127.1454439,강동구
1652,한림약국,0900,1700,1100,2100,1300,2100,37.5365511,127.134689,강동구
1653,영임약국,0800,2100,0900,1700,,,37.541462700000004,127.1301387,강동구
1654,새원약국,0900,1400,,,,,37.54589989999999,127.1436331,강동구
1655,강동정문약국,0830,1630,1300,1700,0900,1700,37.5283515,127.1457028,강동구
1656,매일약국,0900,1600,,,,,37.5255262,127.13486280000001,강동구
1657,대한약국,0900,2100,,,,,37.5381679,127.1262834,강동구
1658,시민당약국,0800,2200,0900,2100,0900,2100,37.53803920000001,127.1398045,강동구
1659,박선영약국,0900,1500,,,,,37.55464389999999,127.1536659,강동구
1660,윤약국,0900,1600,,,,,37.5280284,127.1358397,강동구
1661,마곡소망약국,0900,1700,,,,,37.560928000000004,126.8468189,강서구
1662,방화프라자약국,0900,1800,,,1000,1900,37.5728854,126.81040039999999,강서구
1663,화곡메디칼약국,0900,1400,,,,,37.534489,126.83779890000001,강서구
1664,예약국,0900,1400,,,,,37.5611045,126.84634640000002,강서구
1665,금강약국,0830,1600,,,,,37.5774208,126.812426,강서구
1666,가양종로약국,0900,1700,,,,,37.5727064,126.81186240000001,강서구
1667,강서연세약국,0750,1600,,,,,37.5417916,126.8391543,강서구
1668,미래약국,0900,1800,,,,,37.5719611,126.8102385,강서구
1669,본초당약국,0900,1530,,,,,37.547560299999994,126.83333529999999,강서구
1670,아름약국,0900,1300,,,,,37.56717769999999,126.84288070000001,강서구
1671,연수당약국,0900,1700,,,,,37.5338281,126.84713329999998,강서구
1672,동의송도약국,0900,1500,,,,,37.5587995,126.8430159,강서구
1673,굿모닝이화약국,0900,1400,,,,,37.5432355,126.83846650000001,강서구
1674,초원약국,0830,1400,,,,,37.5999349,126.92279440000002,은평구
1675,예진약국,,,,,,,37.605264,126.91027890000001,은평구
1676,호호약국,0900,1600,,,,,37.6107977,126.91747520000001,은평구
1677,명성약국,0900,2030,,,,,37.61583540000001,126.9240817,은평구
1678,증산약국,,,,,,,37.5807648,126.90556740000001,은평구
1679,소망온누리약국,,,,,,,37.5868083,126.920376,은평구
1680,초록약국,0900,1900,,,,,37.5836106,126.89327390000001,은평구
1681,함께하는약국,0900,1600,,,,,37.582631899999996,126.89504579999999,은평구
1682,제일프라자약국,,,,,,,37.6052307,126.91067009999999,은평구
1683,우리정다운약국,0800,1600,,,,,37.6082109,126.9250761,은평구
1684,보은당약국,0900,1600,,,,,37.5932433,126.92105190000001,은평구
1685,애플약국,0900,1600,0900,1300,0900,1300,37.6350842,126.92361499999998,은평구
1686,건강한약국,0900,1600,0900,1300,,,37.6350842,126.92361499999998,은평구
1687,태평양리드팜약국,0830,2130,,,,,37.592977399999995,126.91759409999999,은평구
1688,은평제일약국,0830,1630,,,,,37.6122089,126.9321304,은평구
1689,새응암온누리약국,,,,,,,37.5883944,126.9165713,은평구
1690,연신내메디칼약국,0830,1900,,,,,37.619021200000006,126.92257790000001,은평구
1691,수약국,,,,,,,37.6020917,126.92890359999998,은평구
1692,솔약국,0900,1700,,,,,37.6467763,126.9278305,은평구
1693,새서울약국,0900,1600,,,,,37.610982799999995,126.9181125,은평구
1694,오온누리약국,0900,1500,0900,1500,,,37.60553529999999,126.92215870000001,은평구
1695,가나약국,0900,1400,,,,,37.605103,126.9248422,은평구
1696,비타민약국,0900,1330,,,,,37.5863489,126.9161605,은평구
1697,뉴성모제일약국,0900,1600,,,,,37.50550820000001,126.91137659999998,영등포구
1698,신영약국,1000,2100,,,,,37.50035570000001,126.91006259999999,영등포구
1699,여의도성모약국,0830,1300,,,,,37.5207424,126.93703049999999,영등포구
1700,인동약국,0900,1700,,,,,37.52347779999999,126.887803,영등포구
1701,당산수약국,0910,1510,,,,,37.506912299999996,126.9024459,영등포구
1702,소망약국,0900,2000,,,,,37.5134947,126.90539790000001,영등포구
1703,오약국,0800,1600,,,,,37.5291494,126.89784569999999,영등포구
1704,예지약국,0830,1700,,,,,37.5071511,126.9018655,영등포구
1705,영등포제일약국,0830,1530,,,,,37.5209075,126.90460859999999,영등포구
1706,수정프라자약국,0900,1600,,,,,37.5176067,126.8891446,영등포구
