,약국명,토요일 시작,토요일 종료,위도,경도,구별
2519,신미소약국,900.0,2300.0,37.4841828,126.9032353,관악구
2520,주평화약국,800.0,2000.0,37.4813753,126.9483523,관악구
2521,정선약국,900.0,1500.0,37.5064266,127.0814057,송파구
2522,우진약국,900.0,1800.0,37.5026034,127.1401648,송파구
2523,한마음약국,900.0,1900.0,37.488586100000006,127.1153362,송파구
2524,늘봄약국,900.0,1700.0,37.5065088,127.1054972,송파구
2525,미래약국,830.0,1400.0,37.4927527,127.1463346,송파구
2526,신한약국,900.0,1400.0,37.5113389,127.0825286,송파구
2527,대교약국,900.0,1800.0,37.50572930000001,127.1094233,송파구
2528,마천서울약국,900.0,1400.0,37.4979655,127.1468532,송파구
2529,한가족약국,1100.0,1600.0,37.50448460000001,127.107339,송파구
2530,훼미리약국,900.0,1600.0,37.4915118,127.1164066,송파구
2531,한사랑약국,900.0,2100.0,37.5111974,127.1152459,송파구
2532,장생당약국,900.0,1800.0,37.4996769,127.1445367,송파구
2533,새조은약국,830.0,1600.0,37.5006069,127.1108662,송파구
2534,가든건강약국,1000.0,1700.0,37.50496010000001,127.0847025,송파구
2535,지앤미약국,900.0,1600.0,37.49656179999999,127.1315385,송파구
2536,마천행복한약국,900.0,1300.0,37.4954814,127.1504946,송파구
2537,한독약국,900.0,1500.0,37.49174160000001,127.1178672,송파구
2538,화랑온누리약국,900.0,1800.0,37.5091359,126.915009,영등포구
2539,온누리대광약국,900.0,1800.0,37.4925953,126.8971845,영등포구
2540,공원온누리약국,900.0,1400.0,37.5140868,126.9117452,영등포구
2541,옥광약국,900.0,1800.0,37.5024854,126.8962485,영등포구
2542,대림타워약국,900.0,1500.0,37.5194119,126.9385743,영등포구
2543,건강한세상대한약국,830.0,1330.0,37.51869979999999,126.9335346,영등포구
2544,중앙약국,800.0,2200.0,37.5154709,126.9066823,영등포구
2545,뉴성모제일약국,900.0,1600.0,37.5137773,126.9266684,영등포구
2546,대원약국,930.0,1400.0,37.517425,126.8964798,영등포구
2547,선유도온누리약국,900.0,1400.0,37.5378942,126.8932521,영등포구
2548,신새별약국,900.0,1600.0,37.516651,126.8894688,영등포구
2549,미래약국,900.0,1600.0,37.51958060000001,126.9300084,영등포구
2550,반석온누리약국,830.0,1800.0,37.5232343,126.8851979,영등포구
2551,정성온누리약국,900.0,2000.0,37.4957407,126.90871609999998,영등포구
2552,선경약국,900.0,1400.0,37.5242667,126.92482,영등포구
2553,드림약국,1030.0,2200.0,37.517007,126.9041419,영등포구
2554,동원약국,900.0,1300.0,37.4864541,126.9294453,관악구
2555,낙성대약국,900.0,1900.0,37.47651810000001,126.9640983,관악구
2556,구명약국,930.0,2100.0,37.4895765,126.9255086,관악구
2557,신화약국,900.0,2100.0,37.4789856,126.95188290000002,관악구
2558,엘림온누리약국,900.0,1600.0,37.4821471,126.9147221,관악구
2559,광선약국,900.0,1530.0,37.47626169999999,126.9771748,관악구
2560,새봄약국,900.0,1300.0,37.4849223,126.9163905,관악구
2561,늘푸른온누리약국,1000.0,1700.0,37.4774876,126.9632709,관악구
2562,두산약국,1700.0,2300.0,37.4867442,126.9453733,관악구
2563,새난곡약국,900.0,1700.0,37.4736875,126.9184995,관악구
2564,성수온누리약국,900.0,1400.0,37.4870842,126.9471178,관악구
2565,튼튼약국,900.0,1300.0,37.48078539999999,126.9281219,관악구
2566,신지약국,900.0,2230.0,37.4704763,126.9375788,관악구
2567,드림삼성약국,830.0,1530.0,37.4916693,126.94789140000002,관악구
2568,팜프라자약국,900.0,1700.0,37.4724907,126.9337404,관악구
2569,신대명약국,830.0,1800.0,37.4854514,126.9555284,관악구
2570,관악희망약국,900.0,1300.0,37.4861709,126.9571196,관악구
2571,하나로온누리약국,900.0,1600.0,37.4860089,126.93941909999998,관악구
2572,365열린약국,900.0,2300.0,37.48451170000001,126.9300644,관악구
2573,성원큰사랑약국,900.0,1300.0,37.4963108,127.1312282,송파구
2574,윤호약국,1000.0,2000.0,37.495411,127.15035290000002,송파구
2575,동의삼성약국,900.0,2200.0,37.4968508,127.1519742,송파구
2576,호원약국,1000.0,2100.0,37.50603510000001,127.1044544,송파구
2577,오금중앙약국,900.0,2100.0,37.50851160000001,127.1271461,송파구
2578,구인약국,900.0,1600.0,37.4971967,127.1543531,송파구
2579,후생약국,900.0,2130.0,37.497363,127.15003,송파구
2580,보영약국,830.0,1300.0,37.4972782,127.1537822,송파구
2581,행복약국,900.0,1800.0,37.4925906,127.1444762,송파구
2582,잠실프라자약국,930.0,1800.0,37.5051414,127.0858879,송파구
2583,영림약국,900.0,1900.0,37.51244929999999,127.0933084,송파구
2584,여의도씨티약국,830.0,1700.0,37.5188585,126.9307631,영등포구
2585,유림약국,900.0,1500.0,37.5363815,126.8964449,영등포구
2586,신대흥약국,900.0,1700.0,37.5210547,126.899121,영등포구
2587,유명약국,900.0,1800.0,37.5117464,126.9167957,영등포구
2588,도림우리들약국,900.0,1400.0,37.5085713,126.89656940000002,영등포구
2589,새서울약국,830.0,1400.0,37.51174260000001,126.9229852,영등포구
2590,쉐르빌약국,900.0,1400.0,37.53369,126.900684,영등포구
2591,신우리약국,900.0,1500.0,37.5213559,126.9249795,영등포구
2592,중앙메디칼약국,900.0,1700.0,37.5039231,126.9208774,영등포구
2593,문래건강한약국,900.0,1600.0,37.5212446,126.8950502,영등포구
2594,신길프라자약국,900.0,1500.0,37.5081661,126.905409,영등포구
2595,대건약국,900.0,1330.0,37.5364749,126.8960215,영등포구
2596,영인약국,900.0,1800.0,37.4959726,126.9022396,영등포구
2597,우리시장약국,1000.0,1900.0,37.4954624,126.9064822,영등포구
2598,미소로약국,900.0,1500.0,37.5285085,126.90420559999998,영등포구
2599,경도약국,900.0,1400.0,37.519303,126.9314898,영등포구
2600,아이비하늘약국,900.0,1400.0,37.51990929999999,126.9317832,영등포구
2601,중앙온누리약국,900.0,1300.0,37.5210196,126.934298,영등포구
2602,동신당약국,900.0,1900.0,37.5235669,126.8982673,영등포구
2603,뉴그랜드약국,900.0,1900.0,37.49955670000001,126.8981452,영등포구
2604,당산삼성약국,900.0,1500.0,37.5318517,126.901043,영등포구
2605,늘푸른이화약국,830.0,1500.0,37.5188853,126.9034232,영등포구
2606,로얄약국,900.0,1400.0,37.5289467,126.9005561,영등포구
2607,종로온누리약국,700.0,1800.0,37.4927568,126.9080731,영등포구
2608,신세명약국,830.0,2130.0,37.4974405,126.9035096,영등포구
2609,행복약국,900.0,1300.0,37.4850876,126.959439,관악구
2610,관악수약국,830.0,2200.0,37.4706344,126.9337182,관악구
2611,세종약국,900.0,1400.0,37.4712695,126.9195201,관악구
2612,조은약국,830.0,1800.0,37.4897544,126.95050659999998,관악구
2613,유쾌한약국,900.0,1600.0,37.4737949,126.9174296,관악구
2614,관악소망약국,900.0,1700.0,37.480389,126.95396399999998,관악구
2615,관악우리약국,830.0,1500.0,37.4841999,126.9317592,관악구
2616,옵티마건강약국,900.0,1500.0,37.4874803,126.9529564,관악구
2617,이화온누리약국,900.0,1400.0,37.4601377,126.9192994,관악구
2618,성락약국,900.0,1700.0,37.4791183,126.9460402,관악구
2619,관악이화약국,930.0,1930.0,37.487688,126.9324762,관악구
2620,편한M약국,900.0,1530.0,37.4825364,126.9302452,관악구
2621,순환약국,900.0,1300.0,37.4685028,126.9361529,관악구
2622,마더스약국,900.0,1700.0,37.47446980000001,126.9172322,관악구
2623,예주약국,900.0,1900.0,37.4853181,126.9182911,관악구
2624,관악수약국,830.0,2200.0,37.4774868,126.961636,관악구
2625,기분좋은약국,800.0,1500.0,37.4866769,126.9474254,관악구
2626,중앙약국,830.0,1500.0,37.486699,126.9133322,관악구
2627,반석온누리약국,900.0,1530.0,37.48267990000001,126.9532107,관악구
2628,경인약국,900.0,2100.0,37.51229770000001,127.1208128,송파구
2629,지하철약국,900.0,2200.0,37.5132537,127.1001549,송파구
2630,삼전종로약국,900.0,1700.0,37.5041511,127.0893835,송파구
2631,보건당약국,1300.0,1900.0,37.506472,127.0938082,송파구
2632,해성약국,830.0,1500.0,37.5015104,127.1083244,송파구
2633,감초당약국,1400.0,2100.0,37.5070168,127.1079727,송파구
2634,온누리건강약국,930.0,1830.0,37.5045611,127.0806685,송파구
2635,중앙당약국,1200.0,1800.0,37.5001209,127.12982240000002,송파구
2636,고바우약국,900.0,2100.0,37.4970908,127.1500116,송파구
2637,메디팜하나약국,830.0,1800.0,37.5003751,127.1110805,송파구
2638,한중약국,900.0,2100.0,37.4903498,126.8983347,영등포구
2639,신세계약국,830.0,1330.0,37.491981,126.9084632,영등포구
2640,미솔약국,900.0,1300.0,37.5064568,126.9104738,영등포구
2641,우신약국,1000.0,1700.0,37.51932470000001,126.9024807,영등포구
2642,건강온누리약국,1000.0,1700.0,37.5001939,126.9128486,영등포구
2643,우리팜약국,900.0,1300.0,37.523827,126.9250967,영등포구
2644,웃는내일약국,900.0,1300.0,37.5268553,126.8924014,영등포구
2645,수온누리약국,900.0,1400.0,37.5268553,126.8924014,영등포구
2646,햇살온누리약국,900.0,1500.0,37.5337706,126.9012083,영등포구
2647,수정약국,900.0,1500.0,37.5187495,126.9033472,영등포구
2648,김약국,900.0,1300.0,37.4949045,126.9034189,영등포구
2649,메디컬수약국,900.0,1700.0,37.51932470000001,126.9024807,영등포구
2650,신유정약국,900.0,1900.0,37.550437,126.9549029,마포구
2651,광혜약국,800.0,2200.0,37.54789239999999,126.9455614,마포구
2652,망원우리약국,900.0,2000.0,37.55594620000001,126.9464077,마포구
2653,선진약국,900.0,1900.0,37.5470235,126.9283205,마포구
2654,그린이화약국,800.0,1600.0,37.555201,126.9209634,마포구
2655,delight이화약국,900.0,2100.0,37.5595133,126.9072445,마포구
2656,이지약국,900.0,1630.0,37.5557779,126.92287009999998,마포구
2657,성은약국,900.0,1600.0,37.5499777,126.9634073,마포구
2658,마리약국,900.0,1400.0,37.5448909,126.9506066,마포구
2659,보천약국,830.0,1500.0,37.5570573,126.9552462,마포구
2660,행복약국,830.0,1400.0,37.5652411,126.9266544,마포구
2661,대흥약국,900.0,1900.0,37.5561399,126.94610729999998,마포구
2662,사랑이가득한약국,800.0,1400.0,37.5697336,126.9045131,마포구
2663,더행복한약국,1000.0,1700.0,37.5570803,126.9557043,마포구
2664,신공덕약국,1000.0,2100.0,37.5467117,126.9509874,마포구
2665,준약국,900.0,1700.0,37.56696489999999,126.90979009999998,마포구
2666,열린약국,930.0,1600.0,37.5549039,126.9345483,마포구
2667,정성약국,900.0,1400.0,37.55158820000001,126.9621185,마포구
2668,성산진약국,900.0,1300.0,37.5705638,126.9037708,마포구
2669,제민약국,900.0,1600.0,37.5379245,126.9472067,마포구
2670,사랑의약국,900.0,1400.0,37.5484549,126.91447209999998,마포구
2671,새동산약국,900.0,1400.0,37.5350396,127.1202348,송파구
2672,신방이약국,900.0,1700.0,37.5101293,127.1179619,송파구
2673,송파프라자약국,900.0,1500.0,37.5012387,127.1084905,송파구
2674,시온약국,1300.0,300.0,37.50484220000001,127.0931278,송파구
2675,새독일약국,900.0,1700.0,37.5010901,127.1113762,송파구
2676,세계로약국,900.0,2100.0,37.498618,127.1471273,송파구
2677,예사랑약국,830.0,1400.0,37.5095674,127.11296000000002,송파구
2678,상일약국,900.0,1300.0,37.5164423,127.10397179999998,송파구
2679,메디팜푸른약국,900.0,1700.0,37.495533,127.1281419,송파구
2680,우림약국,900.0,1900.0,37.49431320000001,127.1423361,송파구
2681,상암올리브약국,900.0,1500.0,37.5552808,126.9353155,마포구
2682,유림약국,900.0,1400.0,37.5554198,126.9391423,마포구
2683,다나약국,900.0,1600.0,37.5556917,126.9460627,마포구
2684,비타민약국,830.0,1730.0,37.5478001,126.9414967,마포구
2685,상수약국,900.0,1400.0,37.561157,126.9051299,마포구
2686,우대약국,900.0,1300.0,37.544708,126.9542643,마포구
2687,용약국,830.0,1900.0,37.55456119999999,126.9373561,마포구
2688,연세참사랑약국,900.0,1300.0,37.5525326,126.933709,마포구
2689,팰리스약국,900.0,1400.0,37.5472768,126.95303909999998,마포구
2690,우정옵티마약국,900.0,1800.0,37.5542863,126.9367398,마포구
2691,해오름약국,900.0,1330.0,37.5437795,126.9385672,마포구
2692,대교약국,700.0,2300.0,37.5397641,126.9473823,마포구
2693,강원약국,830.0,1300.0,37.5565893,126.9191767,마포구
2694,허브약국,930.0,1700.0,37.5422784,126.9489459,마포구
2695,온누리배명약국,900.0,2200.0,37.4984052,127.0993862,송파구
2696,삼청약국,1000.0,1900.0,37.50315080000001,127.1179874,송파구
2697,남매약국,900.0,2100.0,37.492518200000006,127.1472973,송파구
2698,방이프라자약국,900.0,1600.0,37.5097939,127.11817279999998,송파구
2699,성조약국,900.0,2100.0,37.4910238,127.1260322,송파구
2700,지용약국,900.0,2000.0,37.51090629999999,127.1160739,송파구
2701,믿음약국,900.0,1600.0,37.488586100000006,127.1153362,송파구
2702,한솔약국,1000.0,1800.0,37.5091112,127.1105267,송파구
2703,명생약국,1100.0,2200.0,37.5084075,127.1064756,송파구
2704,종우약국,930.0,1500.0,37.51571970000001,127.1322328,송파구
2705,선수촌약국,900.0,1800.0,37.5086716,127.076838,송파구
2706,자연약국,1600.0,2000.0,37.4851816,127.0186503,서초구
2707,유경약국,900.0,2200.0,37.4938791,126.9860708,서초구
2708,시스템약국,900.0,2100.0,37.492549,126.9857371,서초구
2709,일이약국,930.0,1800.0,37.49381410000001,127.015129,서초구
2710,구심약국,900.0,2200.0,37.4940274,126.98455459999998,서초구
2711,주앙약국,900.0,1700.0,37.4781199,126.9994034,서초구
2712,알파약국,900.0,2100.0,37.49300789999999,127.029309,서초구
2713,정신약국,900.0,1800.0,37.4909976,126.99186670000002,서초구
2714,성지약국,1030.0,1500.0,37.4971881,126.9894696,서초구
2715,보현약국,900.0,2100.0,37.482922,126.9959405,서초구
2716,도일약국,900.0,2200.0,37.504605,127.0229383,서초구
2717,신세기약국,900.0,1600.0,37.5074632,127.008031,서초구
2718,한영온누리약국,900.0,1730.0,37.47807570000001,127.00014679999998,서초구
2719,샘터약국,900.0,2200.0,37.5021218,127.0120092,서초구
2720,팜메이트대학당약국,900.0,1800.0,37.49318579999999,127.01617759999998,서초구
2721,수도약국,900.0,2100.0,37.4926828,126.9896841,서초구
2722,삼미약국,1100.0,1900.0,37.5041583,127.0208981,서초구
2723,방일약국,900.0,1300.0,37.4824765,126.994835,서초구
2724,메디팜은강약국,1000.0,2030.0,37.5178107,127.0154472,서초구
2725,십자당약국,830.0,1800.0,37.4853376,127.0214909,서초구
2726,대림약국,1000.0,1400.0,37.4905065,127.0212256,서초구
2727,정은약국,900.0,2000.0,37.4911181,126.9883573,서초구
2728,아주약국,900.0,1800.0,37.5011293,126.9871614,서초구
2729,하나약국,930.0,1400.0,37.4943904,127.0132487,서초구
2730,온누리동성약국,900.0,1500.0,37.493808,126.9831394,서초구
2731,이오당약국,900.0,2300.0,37.4694204,127.0444857,서초구
2732,서초당약국,900.0,1900.0,37.4914131,127.0137673,서초구
2733,민들레약국,1000.0,1900.0,37.4824607,127.0404086,서초구
2734,서광약국,900.0,1930.0,37.4830558,127.0075091,서초구
2735,그린약국,900.0,1400.0,37.4878195,127.02688059999998,서초구
2736,빛샘온누리약국,900.0,1500.0,37.4951089,127.0176214,서초구
2737,보람약국,930.0,1500.0,37.5030662,127.010946,서초구
2738,세계로약국,900.0,2130.0,37.4797819,126.9821548,서초구
2739,메디팜나리약국,900.0,2000.0,37.5020385,127.022896,서초구
2740,장수알파약국,900.0,1700.0,37.4854248,127.0162624,서초구
2741,건강과행복이열리는약국,900.0,2200.0,37.4943655,127.015124,서초구
2742,서초백화점약국,900.0,2100.0,37.48490579999999,127.0147439,서초구
2743,반포프라자약국,900.0,2230.0,37.5107685,127.0194906,서초구
2744,환승약국,900.0,1700.0,37.483532200000006,127.0342247,서초구
2745,내방약국,900.0,1300.0,37.48504970000001,126.9949182,서초구
2746,양재프라자약국,930.0,1630.0,37.4839907,127.03510190000002,서초구
2747,메디케어약국,900.0,1500.0,37.5054705,127.0014431,서초구
2748,천사약국,830.0,1800.0,37.5044253,127.0077601,서초구
2749,행복약국,910.0,1330.0,37.49210479999999,127.0257835,서초구
2750,한신메디칼약국,830.0,1600.0,37.5121715,127.0079619,서초구
2751,아란약국,800.0,1400.0,37.4998201,127.0232223,서초구
2752,한샘약국,900.0,1800.0,37.5069804,127.0064358,서초구
2753,방배프라자약국,1000.0,1900.0,37.4964277,126.9852752,서초구
2754,고명약국,910.0,1600.0,37.4703597,127.0252371,서초구
2755,행복을여는서래약국,930.0,2030.0,37.497677,126.9981044,서초구
2756,푸른솔약국,900.0,2000.0,37.4947122,127.0162922,서초구
2757,티파니약국,1000.0,1600.0,37.5029698,127.0104078,서초구
2758,은혜약국,900.0,2130.0,37.5111586,127.016472,서초구
2759,새열린약국,1000.0,1800.0,37.4879711,126.9826306,서초구
2760,굿모닝약국,900.0,2200.0,37.5041299,127.0030692,서초구
2761,해맑은약국,900.0,1600.0,37.4843121,127.03516670000002,서초구
2762,우리들약국,900.0,2230.0,37.5021218,127.0120092,서초구
2763,다보약국,900.0,1900.0,37.4869784,127.0084139,서초구
2764,슈퍼빌온누리약국,930.0,1300.0,37.4830516,127.0161646,서초구
2765,늘편한약국,830.0,1700.0,37.5104972,127.0211196,서초구
2766,버클리약국,900.0,1600.0,37.5054321,126.9946857,서초구
